band1,band2,sid,edf,spearman_corr,spearman_corr_p,plv,plv_p,plv_z,granger_f,granger_f_null
gamma,alpha,sub-050,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-050/eeg/sub-050_task-sleep_run-1_eeg.edf,0.11589201742949667,9.441681337236379e-24,0.09430351629960614,0.0004997501249375312,6.297484230487234,1.250923245124462,1.0634962601975668
gamma,alpha,sub-050,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-050/eeg/sub-050_task-sleep_run-2_eeg.edf,0.050231116506591775,1.1699681218547847e-05,0.0414406225879486,0.00849575212393803,2.852551210220829,1.2071824514528577,1.0536754298515363
gamma,alpha,sub-051,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-051/eeg/sub-051_task-sleep_run-1_eeg.edf,0.08206312785001096,0.00022471430214540761,0.06793886297443044,0.09145427286356822,1.4218457262071502,1.3756594780847176,1.0548268226779218
gamma,alpha,sub-052,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-052/eeg/sub-052_task-sleep_run-1_eeg.edf,0.060671727602061944,4.26684962123527e-07,0.038951524236505636,0.034482758620689655,2.085511347039846,1.2129871012580746,1.0576192209845268
gamma,alpha,sub-052,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-052/eeg/sub-052_task-sleep_run-2_eeg.edf,0.1515052487390625,9.101051328794385e-41,0.1211389698687726,0.0004997501249375312,9.948032838453631,1.501135435344892,1.056465823148779
gamma,alpha,sub-053,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-053/eeg/sub-053_task-sleep_run-1_eeg.edf,0.11979930078308584,4.100397892690733e-24,0.08675850704652854,0.0004997501249375312,5.849620152852667,1.4912307726525889,1.0526331500741921
gamma,alpha,sub-053,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-053/eeg/sub-053_task-sleep_run-2_eeg.edf,0.12402698875151065,1.2354252911448824e-23,0.08742703804527875,0.0004997501249375312,5.579306639764284,1.4276529107434746,1.0637902046419652
gamma,alpha,sub-054,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-054/eeg/sub-054_task-sleep_run-1_eeg.edf,0.1461047617744134,6.04891778751917e-41,0.11802375852587312,0.0004997501249375312,7.681452933041435,1.7210647934593157,1.0570153721129065
gamma,alpha,sub-054,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-054/eeg/sub-054_task-sleep_run-2_eeg.edf,0.16241297853514014,1.7309564105233612e-47,0.1364405983372486,0.0004997501249375312,8.615356766134692,1.517600155480216,1.0658570656942217
gamma,alpha,sub-055,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-055/eeg/sub-055_task-sleep_run-1_eeg.edf,0.09966065051747938,2.5630309444916504e-17,0.061364157733794084,0.0024987506246876563,3.397947258373385,1.4067693027435622,1.0564698416203215
gamma,alpha,sub-055,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-055/eeg/sub-055_task-sleep_run-2_eeg.edf,0.08267879040635547,5.677521491793507e-13,0.06905291541978237,0.0009995002498750624,3.606856195460643,1.3902338147188051,1.0607096580550066
gamma,alpha,sub-056,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-056/eeg/sub-056_task-sleep_run-1_eeg.edf,0.10346745478730511,2.769072364914113e-18,0.09398816856118725,0.0004997501249375312,6.364048732064705,1.5471705345014295,1.074127590988887
gamma,alpha,sub-057,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-057/eeg/sub-057_task-sleep_run-1_eeg.edf,0.05312501318115312,2.140628394600732e-06,0.07787365288691851,0.0004997501249375312,3.8717737118560454,1.357845132838512,1.0567171601435104
gamma,alpha,sub-058,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-058/eeg/sub-058_task-sleep_run-1_eeg.edf,0.09807851853550213,1.3145061699504208e-16,0.06820279822076825,0.0009995002498750624,4.747389936469353,1.342397930598376,1.0617095375474317
gamma,alpha,sub-058,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-058/eeg/sub-058_task-sleep_run-2_eeg.edf,0.12213081300731157,9.999578655734602e-28,0.1073883601559887,0.0004997501249375312,8.638440950698648,1.348680339872635,1.0598555899685844
gamma,alpha,sub-059,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-059/eeg/sub-059_task-sleep_run-1_eeg.edf,0.19943984586797478,1.8823595498411428e-65,0.14865630061796736,0.0004997501249375312,10.359930945159142,1.3201693095379659,1.0570584713953526
gamma,alpha,sub-060,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-060/eeg/sub-060_task-sleep_run-1_eeg.edf,0.17715376575913075,4.1626477691970224e-13,0.13805923661413902,0.0004997501249375312,4.126830652729236,1.0451865000920348,1.0619769111884447
gamma,alpha,sub-061,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-061/eeg/sub-061_task-sleep_run-1_eeg.edf,0.03674466321301892,0.001144227621779152,0.039768505730136655,0.04397801099450275,1.9081649895915098,1.3681607876459618,1.0648582422599862
gamma,alpha,sub-062,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-062/eeg/sub-062_task-sleep_run-1_eeg.edf,0.08347579658968296,2.6303480270819117e-14,0.06683361892318236,0.0004997501249375312,4.79234653874208,1.4352108839428455,1.0653571742560735
gamma,alpha,sub-063,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-063/eeg/sub-063_task-sleep_run-1_eeg.edf,0.10203252227610893,1.4991757518017583e-18,0.08953395880693336,0.0004997501249375312,7.593073544800365,1.4054162739117364,1.0614010895354575
gamma,alpha,sub-064,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-064/eeg/sub-064_task-sleep_run-1_eeg.edf,0.03931109066857052,0.0003024334728492514,0.05178806182823063,0.004497751124437781,2.9189017651492644,2.059894072959879,1.0574796393464967
gamma,alpha,sub-065,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-065/eeg/sub-065_task-sleep_run-1_eeg.edf,0.16714381174850948,1.3495995700523089e-53,0.09980705214754071,0.0004997501249375312,8.114556555166,1.4743637058548582,1.058646347320801
gamma,alpha,sub-066,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-066/eeg/sub-066_task-sleep_run-1_eeg.edf,0.11823042814866962,8.770420168332094e-24,0.12714561419373518,0.0004997501249375312,8.448103276200815,1.3264091695547695,1.058643669039477
gamma,alpha,sub-067,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-067/eeg/sub-067_task-sleep_run-1_eeg.edf,0.17926491267403066,2.2971847511823137e-63,0.11972928958736187,0.0004997501249375312,9.682116877916753,1.5270392187647197,1.0471452341594436
gamma,alpha,sub-068,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-068/eeg/sub-068_task-sleep_run-1_eeg.edf,0.19726269635578958,1.9399081409221136e-69,0.18299581911711124,0.0004997501249375312,15.883340677298643,1.2604893049876142,1.0587531893794997
gamma,alpha,sub-069,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-069/eeg/sub-069_task-sleep_run-1_eeg.edf,0.02329496221132829,0.038262902106901524,0.02432915145932476,0.22338830584707647,0.692375643132388,1.1988857198910712,1.0653564994019264
gamma,alpha,sub-070,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-070/eeg/sub-070_task-sleep_run-1_eeg.edf,0.4996722024316888,4.6683532771756954e-207,0.43557321930411386,0.0004997501249375312,24.539541546508705,1.5483116530362906,1.0707041535351447
gamma,alpha,sub-070,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-070/eeg/sub-070_task-sleep_run-2_eeg.edf,0.4673819179575989,8.372200629128369e-70,0.3862740222707943,0.0004997501249375312,13.727511040753015,1.445810662695545,1.075527767269453
gamma,alpha,sub-071,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-071/eeg/sub-071_task-sleep_run-1_eeg.edf,0.38107304146952375,1.2654492424176618e-105,0.39178936182618823,0.0004997501249375312,20.366904781626495,2.49985495523663,1.0548189765244904
gamma,alpha,sub-071,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-071/eeg/sub-071_task-sleep_run-2_eeg.edf,0.45849006980065293,7.146076012179286e-53,0.3729704986611099,0.0004997501249375312,11.024779907011625,1.753413608684493,1.0619389390154068
gamma,alpha,sub-072,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-072/eeg/sub-072_task-sleep_run-1_eeg.edf,0.5320494454140705,3.7628588978713773e-236,0.5129564138290728,0.0004997501249375312,25.84382821934166,2.470781860021154,1.0552732176047506
gamma,alpha,sub-072,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-072/eeg/sub-072_task-sleep_run-2_eeg.edf,0.37234239730820917,2.4151437524195148e-24,0.32226901309882894,0.0004997501249375312,7.867115549216412,1.4479097673056818,1.0921906476185017
gamma,alpha,sub-073,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-073/eeg/sub-073_task-sleep_run-1_eeg.edf,0.3466278973704612,9.016996411410518e-33,0.2277515597565763,0.0004997501249375312,6.9610822615852515,1.2489115933426036,1.1077543396681497
gamma,alpha,sub-073,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-073/eeg/sub-073_task-sleep_run-2_eeg.edf,0.5396615397876792,6.154915360414247e-259,0.5038387425711386,0.0004997501249375312,25.77976325161956,1.940518013959087,1.0674482721826195
gamma,alpha,sub-074,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-074/eeg/sub-074_task-sleep_run-1_eeg.edf,0.45037392636237644,7.215183217779914e-152,0.47286132902709854,0.0004997501249375312,24.181200092878324,2.562717809292461,1.0644473292519554
gamma,alpha,sub-074,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-074/eeg/sub-074_task-sleep_run-2_eeg.edf,0.4084727466523199,5.9884662768082876e-64,0.40793607021295447,0.0004997501249375312,15.09534342765764,1.6960451792259583,1.0523337963652495
gamma,alpha,sub-075,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-075/eeg/sub-075_task-sleep_run-1_eeg.edf,0.5212203281910806,6.173105182518148e-104,0.4364997473570312,0.0004997501249375312,15.585254736252187,1.4317741061158966,1.062956493767105
gamma,alpha,sub-075,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-075/eeg/sub-075_task-sleep_run-2_eeg.edf,0.37200929974913494,7.0250830309341265e-93,0.328712584816786,0.0004997501249375312,15.265777238287807,2.816073320463888,1.0405624459857117
gamma,alpha,sub-076,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-076/eeg/sub-076_task-sleep_run-1_eeg.edf,0.4752393910661812,7.413255989952177e-179,0.4685510006515151,0.0004997501249375312,21.482294688551033,1.2905685868794632,1.059178530075698
gamma,alpha,sub-076,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-076/eeg/sub-076_task-sleep_run-2_eeg.edf,0.47991199246385613,9.968896355398428e-78,0.4275956038036189,0.0004997501249375312,14.070452008563436,1.6078740477566935,1.053886059141189
gamma,alpha,sub-077,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-077/eeg/sub-077_task-sleep_run-1_eeg.edf,0.33630469285623626,7.390490256753043e-88,0.36399736289606033,0.0004997501249375312,19.625378719178396,1.6581497345292169,1.0552779914467199
gamma,alpha,sub-077,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-077/eeg/sub-077_task-sleep_run-2_eeg.edf,0.3347787520462229,6.498745529997707e-45,0.320703124340109,0.0004997501249375312,12.773925609295096,1.1471816317011883,1.070214904959911
gamma,alpha,sub-078,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-078/eeg/sub-078_task-sleep_run-1_eeg.edf,0.5502309392036017,2.2329392547541184e-84,0.45765576791806234,0.0004997501249375312,15.080259820085654,1.6458501029893229,1.07299132146493
gamma,alpha,sub-078,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-078/eeg/sub-078_task-sleep_run-2_eeg.edf,0.5909837904609209,1.2e-322,0.5702698277048155,0.0004997501249375312,29.307070634949433,2.591985281814527,1.0482213275331262
gamma,alpha,sub-079,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-079/eeg/sub-079_task-sleep_run-1_eeg.edf,0.5658025431660576,6.793303435230991e-235,0.5562255337318137,0.0004997501249375312,25.854160700047427,2.180337061968879,1.0776487185648185
gamma,alpha,sub-079,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-079/eeg/sub-079_task-sleep_run-2_eeg.edf,0.43015874602239124,2.2626651201069767e-34,0.35372614800778623,0.0004997501249375312,9.143329422459864,1.440459579035111,1.1124062359470894
gamma,alpha,sub-080,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-080/eeg/sub-080_task-sleep_run-1_eeg.edf,0.602121853042439,7.44194104331474e-135,0.5537307512792835,0.0004997501249375312,17.81383870758713,1.7139102652539993,1.0485813059609053
gamma,alpha,sub-080,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-080/eeg/sub-080_task-sleep_run-2_eeg.edf,0.6726201358486505,0.0,0.6547599737841338,0.0004997501249375312,31.270642448795375,4.54819962399615,1.0356860372727918
gamma,alpha,sub-081,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-081/eeg/sub-081_task-sleep_run-1_eeg.edf,0.5475806836446666,3.074452024884446e-41,0.49930094388470464,0.0004997501249375312,9.702830189236014,2.2283318852791156,1.062208021416545
gamma,alpha,sub-081,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-081/eeg/sub-081_task-sleep_run-2_eeg.edf,0.4290945733019917,1.923631981196622e-146,0.4180582517428575,0.0004997501249375312,22.437884377035772,2.6580027997663946,1.0464292013129954
gamma,alpha,sub-082,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-082/eeg/sub-082_task-sleep_run-1_eeg.edf,0.5105623973361592,3.092432134156808e-50,0.46387401912685683,0.0004997501249375312,12.485136851436856,2.5438705612582995,1.0703560711079507
gamma,alpha,sub-082,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-082/eeg/sub-082_task-sleep_run-2_eeg.edf,0.39678600962227534,4.328683104382049e-119,0.40644600993112157,0.0004997501249375312,22.49411501686209,2.7320736025256687,1.0431671193514005
gamma,alpha,sub-083,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-083/eeg/sub-083_task-sleep_run-1_eeg.edf,0.6966939585747554,0.0,0.6320863366151799,0.0004997501249375312,28.100923469058927,2.3062952392859675,1.0669737411396059
gamma,alpha,sub-083,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-083/eeg/sub-083_task-sleep_run-2_eeg.edf,0.7110829174989103,5.3808776707787046e-257,0.6083093469602582,0.0004997501249375312,20.005319843263088,2.912775338960052,1.048657414823142
gamma,alpha,sub-084,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-084/eeg/sub-084_task-sleep_run-1_eeg.edf,0.05435018357613064,0.030071521336255274,0.09642994543383199,0.0239880059970015,2.2225650835176487,1.3679208209873275,1.0668616557602322
gamma,alpha,sub-084,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-084/eeg/sub-084_task-sleep_run-2_eeg.edf,0.5009029505232345,2.6274970137839063e-185,0.4473872878101676,0.0004997501249375312,20.220319181858493,1.7106651438864968,1.0500124408304337
gamma,alpha,sub-085,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-085/eeg/sub-085_task-sleep_run-1_eeg.edf,0.5895772746377519,7.054151394921936e-143,0.5671906533143313,0.0004997501249375312,12.586245909085159,5.031307438586332,1.0527115948206056
gamma,alpha,sub-085,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-085/eeg/sub-085_task-sleep_run-2_eeg.edf,0.6141096477007489,5.586674467069012e-283,0.5678675116990858,0.0004997501249375312,25.502328050035967,2.139850937192298,1.0569569973155086
gamma,alpha,sub-086,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-086/eeg/sub-086_task-sleep_run-1_eeg.edf,0.6088228036567696,2.8617649299774488e-217,0.5984480811127849,0.0004997501249375312,12.521032696805342,9.382025762483549,1.0717151647649523
gamma,alpha,sub-086,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-086/eeg/sub-086_task-sleep_run-2_eeg.edf,0.4174111713938647,2.662921350398596e-59,0.36911240341061174,0.0004997501249375312,8.702994518367856,5.853163743760228,1.06607778914412
gamma,alpha,sub-087,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-087/eeg/sub-087_task-sleep_run-1_eeg.edf,0.4765562931244899,3.0655517531050373e-227,0.4220091976168524,0.0004997501249375312,24.22905247013129,1.4100199138529839,1.0651003790393618
gamma,alpha,sub-087,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-087/eeg/sub-087_task-sleep_run-2_eeg.edf,0.6345624026878733,0.0,0.5371168309801361,0.0004997501249375312,27.971883247342593,2.0117124915620423,1.0724836322844893
gamma,alpha,sub-087,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-087/eeg/sub-087_task-sleep_run-3_eeg.edf,0.44994858302080076,0.0,0.4274961251410351,0.0004997501249375312,31.098300784655763,2.4028790766816432,1.061493998126963
gamma,alpha,sub-087,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-087/eeg/sub-087_task-sleep_run-4_eeg.edf,0.5627512451555584,0.0,0.4916539433891671,0.0004997501249375312,32.348923392782886,2.450915111433977,1.0624878456493299
gamma,alpha,sub-087,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-087/eeg/sub-087_task-sleep_run-5_eeg.edf,0.6110851968641888,0.0,0.5391231779410002,0.0004997501249375312,35.70194044009744,1.8178101663681294,1.0624565207774472
gamma,alpha,sub-087,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-087/eeg/sub-087_task-sleep_run-6_eeg.edf,0.5561985447932811,0.0,0.4687089118017323,0.0004997501249375312,31.366466836840075,1.4156751959897782,1.0678197313853817
gamma,alpha,sub-088,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-088/eeg/sub-088_task-sleep_run-1_eeg.edf,0.5762498312658484,1.5669382052666526e-161,0.4732113101312055,0.0004997501249375312,18.743749090530788,1.9693576147119043,1.0871726597931577
gamma,alpha,sub-088,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-088/eeg/sub-088_task-sleep_run-2_eeg.edf,0.6139889456247769,0.0,0.5163328141654685,0.0004997501249375312,33.49814785243321,2.157230167000759,1.0715639488987039
gamma,alpha,sub-089,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-089/eeg/sub-089_task-sleep_run-1_eeg.edf,0.6715184236211243,0.0,0.6083776638108391,0.0004997501249375312,34.24558982014239,1.7134429404133689,1.093378708245504
gamma,alpha,sub-089,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-089/eeg/sub-089_task-sleep_run-2_eeg.edf,0.6696027429559737,0.0,0.6092904077017918,0.0004997501249375312,32.03078230950374,1.4641272220774713,1.0882977904892148
gamma,alpha,sub-090,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-090/eeg/sub-090_task-sleep_run-1_eeg.edf,0.5907505570992099,0.0,0.5183792555220353,0.0004997501249375312,29.396682870518404,1.7522238944054307,1.062590471699842
gamma,alpha,sub-090,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-090/eeg/sub-090_task-sleep_run-2_eeg.edf,0.611946352924142,0.0,0.5300842998006783,0.0004997501249375312,30.597293320301052,1.445087548463037,1.0695331812725144
gamma,alpha,sub-091,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-091/eeg/sub-091_task-sleep_run-1_eeg.edf,0.6511229378076727,5.41966361810456e-108,0.5949547749212293,0.0004997501249375312,15.5773222331054,2.1728620819378994,1.1163531581680404
gamma,alpha,sub-091,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-091/eeg/sub-091_task-sleep_run-2_eeg.edf,0.674802500598524,3.951440939107698e-300,0.584644246619654,0.0004997501249375312,26.66384050021176,1.816266260925554,1.0904434992882452
gamma,alpha,sub-091,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-091/eeg/sub-091_task-sleep_run-3_eeg.edf,0.5759747516307918,0.0,0.532306578766147,0.0004997501249375312,29.700412996238413,2.0488061440937546,1.0835900813531258
gamma,alpha,sub-091,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-091/eeg/sub-091_task-sleep_run-4_eeg.edf,0.6243621802538896,0.0,0.5822796543419181,0.0004997501249375312,31.734020375585494,1.6266674134950643,1.0930013447538331
